,Predicted Confirmed Cases
8568,1011.8136
8569,1018.6023
8570,1025.9723
8571,1033.917
8572,1042.4211
8573,1051.4725
8574,1061.0735
8575,1071.2499
8576,1082.0566
8577,1093.5886
8578,1106.013
8579,1119.6117
8580,1134.7876
8581,1151.9668
8582,1171.3896
8583,1192.9019
8584,1215.9248
8585,1015.684
8586,978.1224
8587,981.4142
8588,984.9035
8589,988.6832
8590,992.8289
8591,997.4038
8592,1002.4602
8593,1008.04034
8594,1014.1749
8595,1020.8822
8596,1028.1655
8597,1036.0122
8598,1044.3953
8599,979.9106
8600,967.0444
8601,969.764
8602,972.48315
8603,975.3207
8604,978.36676
8605,981.69525
8606,985.369
8607,989.44257
8608,993.9635
8609,998.97253
8610,1004.50385
8611,1010.5845
8612,1017.23224
8613,1024.4532
8614,1032.241
8615,1040.579
8616,1049.4512
8617,1058.8544
8618,1068.8075
8619,1079.3563
8620,1090.5806
8621,1102.6198
8622,1115.7167
8623,1130.2411
8624,1146.6283
8625,1165.2006
8626,1185.9419
8627,1208.401
8628,1014.67084
8629,977.6647
8630,980.8808
8631,984.2874
8632,987.97705
8633,992.02454
8634,996.4928
8635,1001.4348
8636,1006.8931
8637,1012.89935
8638,1019.4728
8639,1026.6182
8640,1034.3246
8641,1042.5652
8642,979.391
8643,966.83374
8644,969.49744
8645,972.1562
8646,974.92737
8647,977.9007
8648,981.1493
8649,984.7355
8650,988.7133
8651,993.13043
8652,998.02704
8653,1003.4374
8654,1009.3887
8655,1015.8988
8656,1022.97455
8657,1030.6094
8658,1038.7864
8659,1047.4862
8660,1056.7004
8661,1066.4419
8662,1076.748
8663,1087.6864
8664,1099.3729
8665,1112.0137
8666,1125.9412
8667,1141.5822
8668,1159.3167
8669,1179.2544
8670,1201.0804
8671,1013.69147
8672,977.22296
8673,980.3652
8674,983.6911
8675,987.2924
8676,991.2435
8677,995.6076
8678,1000.43726
8679,1005.7759
8680,1011.65564
8681,1018.09735
8682,1025.1069
8683,1032.6752
8684,1040.7759
8685,978.8877
8686,966.6332
8687,969.24225
8688,971.8418
8689,974.5486
8690,977.4508
8691,980.6213
8692,984.1218
8693,988.00616
8694,992.3216
8695,997.10834
8696,1002.4005
8697,1008.22516
8698,1014.6007
8699,1021.5345
8700,1029.0206
8701,1037.0413
8702,1045.5751
8703,1054.6085
8704,1064.1486
8705,1074.2257
8706,1084.8971
8707,1096.2594
8708,1108.486
8709,1121.8687
8710,1136.814
8711,1153.7361
8712,1172.8514
8713,1193.9851
8714,1012.74396
8715,976.7968
8716,979.8667
8717,983.1138
8718,986.6287
8719,990.48566
8720,994.7473
8721,999.4668
8722,1004.6877
8723,1010.44336
8724,1016.75507
8725,1023.6309
8726,1031.063
8727,1039.0261
8728,978.4006
8729,966.4424
8730,968.99805
8731,971.54016
8732,974.1837
8733,977.0167
8734,980.1107
8735,983.5274
8736,987.3204
8737,991.53625
8738,996.2155
8739,1001.392
8740,1007.0931
8741,1013.33704
8742,1020.132
8743,1027.473
8744,1035.3419
8745,1043.7152
8746,1052.5754
8747,1061.9233
8748,1071.7837
8749,1082.205
8750,1093.2682
8751,1105.1173
8752,1118.0049
8753,1132.307
8754,1148.4523
8755,1166.741
8756,1187.1345
8757,1011.8268
8758,976.38586
8759,979.38513
8760,982.55493
8761,985.9855
8762,989.7501
8763,993.91156
8764,998.52277
8765,1003.62823
8766,1009.2615
8767,1015.44543
8768,1022.1894
8769,1029.4869
8770,1037.315
8771,977.92914
8772,966.261
8773,968.76447
8774,971.2504
8775,973.8324
8776,976.5977
8777,979.6172
8778,982.95197
8779,986.65533
8780,990.774
8781,995.34796
8782,1000.41144
8783,1005.99133
8784,1012.1067
8785,1018.7662
8786,1025.9653
8787,1033.6864
8788,1041.9043
8789,1050.598
8790,1059.7627
8791,1069.4171
8792,1079.6031
8793,1090.3889
8794,1101.8934
8795,1114.3314
8796,1128.0436
8797,1143.4547
8798,1160.9269
8799,1180.545
8800,1010.93823
8801,975.9897
8802,978.9198
8803,982.0142
8804,985.36224
8805,989.0365
8806,993.0997
8807,997.6048
8808,1002.5966
8809,1008.1097
8810,1014.1677
8811,1020.7815
8812,1027.9465
8813,1035.6411
8814,977.4728
8815,966.0887
8816,968.5415
8817,970.9725
8818,973.4944
8819,976.1933
8820,979.13983
8821,982.39465
8822,986.01056
8823,990.034
8824,994.50525
8825,999.4578
8826,1004.91925
8827,1010.9087
8828,1017.4354
8829,1024.496
8830,1032.073
8831,1040.1405
8832,1048.6738
8833,1057.6632
8834,1067.1221
8835,1077.0857
8836,1087.6128
8837,1098.8014
8838,1110.8317
8839,1124.0051
8840,1138.7302
8841,1155.4076
8842,1174.2295
8843,1010.0772
8844,975.6077
8845,978.4704
8846,981.4912
8847,984.7583
8848,988.3443
8849,992.3111
8850,996.7121
8851,1001.5924
8852,1006.9872
8853,1012.9213
8854,1019.4068
8855,1026.441
8856,1034.0038
8857,977.0313
8858,965.9254
8859,968.3285
8860,970.7059
8861,973.16907
8862,975.80347
8863,978.6788
8864,981.85516
8865,985.3854
8866,989.3158
8867,993.6862
8868,998.53033
8869,1003.8758
8870,1009.742
8871,1016.13885
8872,1023.064
8873,1030.5006
8874,1038.4218
8875,1046.8004
8876,1055.6221
8877,1064.8942
8878,1074.6473
8879,1084.9319
8880,1095.8296
8881,1107.4895
8882,1120.1735
8883,1134.2632
8884,1150.1779
8885,1168.1965
8886,1009.2421
8887,975.23956
8888,978.03644
8889,980.98517
8890,984.1733
8891,987.6728
8892,991.54517
8893,995.8442
8894,1000.6149
8895,1005.89325
8896,1011.70526
8897,1018.06433
8898,1024.9694
8899,1032.4022
8900,976.6044
8901,965.7708
8902,968.12537
8903,970.4504
8904,972.8562
8905,975.4274
8906,978.2332
8907,981.33307
8908,984.7795
8909,988.61865
8910,992.8905
8911,997.62854
8912,1002.8603
8913,1008.6059
8914,1014.8757
8915,1021.66797
8916,1028.9674
8917,1036.7466
8918,1044.9756
8919,1053.636
8920,1062.73
8921,1072.2833
8922,1082.3397
8923,1092.968
8924,1104.2905
8925,1116.5308
8926,1130.0365
8927,1145.2289
8928,1162.4509
8929,1008.432
8930,974.8852
8931,977.6176
8932,980.4961
8933,983.6069
8934,987.0215
8935,990.8016
8936,995.0005
8937,999.6636
8938,1004.8277
8939,1010.5193
8940,1016.75354
8941,1023.53094
8942,1030.8354
8943,976.1917
8944,965.62445
8945,967.9317
8946,970.20557
8947,972.55554
8948,975.065
8949,977.8027
8950,980.8277
8951,984.1922
8952,987.94214
8953,992.1174
8954,996.75146
8955,1001.8722
8956,1007.4993
8957,1013.64465
8958,1020.30707
8959,1027.472
8960,1035.1128
8961,1043.1971
8962,1051.7026
8963,1060.6263
8964,1069.9891
8965,1079.8302
8966,1090.2078
8967,1101.2218
8968,1113.0602
8969,1126.0328
8970,1140.5482
8971,1156.9922
8972,1007.6454
8973,974.544
8974,977.21356
8975,980.0231
8976,983.0584
8977,986.3901
8978,990.0797
8979,994.18036
8980,998.7378
8981,1003.78937
8982,1009.3626
8983,1015.4738
8984,1022.1252
8985,1029.3029
8986,975.79266
8987,965.4863
8988,967.7472
8989,969.97125
8990,972.26654
8991,974.7158
8992,977.387
8993,980.3388
8994,983.62317
8995,987.28577
8996,991.36633
8997,995.8987
8998,1000.9103
8999,1006.42175
9000,1012.44495
9001,1018.98016
9002,1026.0138
9003,1033.5192
9004,1041.4633
9005,1049.8195
9006,1058.5802
9007,1067.7615
9008,1077.3983
9009,1087.5411
9010,1098.272
9011,1109.7458
9012,1122.2339
9013,1136.1212
9014,1151.8167
9015,1006.88153
9016,974.2156
9017,976.82367
9018,979.5661
9019,982.52734
9020,985.7782
9021,989.3789
9022,993.3833
9023,997.83704
9024,1002.778
9025,1008.2348
9026,1014.2245
9027,1020.7515
9028,1027.8035
9029,975.4071
9030,965.35583
9031,967.5718
9032,969.7471
9033,971.9891
9034,974.37946
9035,976.9856
9036,979.86584
9037,983.07166
9038,986.6487
9039,990.6368
9040,995.06934
9041,999.9742
9042,1005.3723
9043,1011.2757
9044,1017.6862
9045,1024.5912
9046,1031.9645
9047,1039.7721
9048,1047.9845
9049,1056.5887
9050,1065.5964
9051,1075.0392
9052,1084.9612
9053,1095.4304
9054,1106.5735
9055,1118.6226
9056,1131.9319
9057,1146.9159
9058,1006.13916
9059,973.8997
9060,976.4477
9061,979.1244
9062,982.0137
9063,985.18494
9064,988.699
9065,992.6088
9066,996.96075
9067,1001.7931
9068,1007.135
9069,1013.0051
9070,1019.4092
9071,1026.3372
9072,975.0348
9073,965.2332
9074,967.405
9075,969.5327
9076,971.72253
9077,974.0555
9078,976.59814
9079,979.4085
9080,982.5375
9081,986.0307
9082,989.928
9083,994.26294
9084,999.0633
9085,1004.35
9086,1010.13617
9087,1016.4241
9088,1023.2029
9089,1030.4473
9090,1038.1221
9091,1046.1953
9092,1054.6495
9093,1063.4915
9094,1072.7488
9095,1082.4622
9096,1092.6886
9097,1103.53
9098,1115.1821
9099,1127.9629
9100,1142.279
9101,1005.41736
9102,973.5959
9103,976.08527
9104,978.6977
9105,981.5164
9106,984.61017
9107,988.03894
9108,991.8564
9109,996.10834
9110,1000.8339
9111,1006.0628
9112,1011.81494
9113,1018.0976
9114,1024.9027
9115,974.6752
9116,965.11804
9117,967.2467
9118,969.32794
9119,971.467
9120,973.74365
9121,976.2243
9122,978.9661
9123,982.02
9124,985.4312
9125,989.23956
9126,993.47894
9127,998.1766
9128,1003.3543
9129,1009.02545
9130,1015.19336
9131,1021.8483
9132,1028.9661
9133,1036.5117
9134,1044.4502
9135,1052.7599
9136,1061.4431
9137,1070.5236
9138,1080.0392
9139,1090.0383
9140,1100.6038
9141,1111.8967
9142,1124.1974
9143,1137.8921
9144,1004.71533
9145,973.3039
9146,975.736
9147,978.2859
9148,981.03546
9149,984.0532
9150,987.39886
9151,991.12537
9152,995.2792
9153,999.89984
9154,1005.0176
9155,1010.65344
9156,1016.81616
9157,1023.49963
9158,974.3282
9159,965.01
9160,967.0965
9161,969.13245
9162,971.22174
9163,973.44366
9164,975.8637
9165,978.5385
9166,981.51886
9167,984.8498
9168,988.5711
9169,992.7165
9170,997.31384
9171,1002.3847
9172,1007.9428
9173,1013.9928
9174,1020.5263
9175,1027.5201
9176,1034.9395
9177,1042.7473
9178,1050.918
9179,1059.4489
9180,1068.3602
9181,1077.6874
9182,1087.4731
9183,1097.7844
9184,1108.7521
9185,1120.6178
9186,1133.7399
9187,1004.0323
9188,973.0234
9189,975.39966
9190,977.8882
9191,980.5703
9192,983.51373
9193,986.7778
9194,990.41547
9195,994.47314
9196,998.9905
9197,1003.99884
9198,1009.52
9199,1015.5644
9200,1022.1276
9201,973.9934
9202,964.90894
9203,966.95435
9204,968.946
9205,970.9868
9206,973.1551
9207,975.5159
9208,978.1251
9209,981.0336
9210,984.28595
9211,987.9219
9212,991.9753
9213,996.4741
9214,1001.4401
9215,1006.8876
9216,1012.822
9217,1019.236
9218,1026.1083
9219,1033.404
9220,1041.0848
9221,1049.1215
9222,1057.5061
9223,1066.2557
9224,1075.4028
9225,1084.9872
9226,1095.0629
9227,1105.7351
9228,1117.208
9229,1129.8062
9230,1003.3671
9231,972.7541
9232,975.0757
9233,977.50433
9234,980.1206
9235,982.99133
9236,986.1756
9237,989.726
9238,993.6892
9239,998.1053
9240,1003.0059
9241,1008.41425
9242,1014.34155
9243,1020.7859
9244,973.6706
9245,964.8146
9246,966.82007
9247,968.7684
9248,970.7617
9249,972.87775
9250,975.1805
9251,977.7258
9252,980.5639
9253,983.7392
9254,987.29156
9255,991.2548
9256,995.65704
9257,1000.5202
9258,1005.859
9259,1011.67975
9260,1017.9766
9261,1024.7292
9262,1031.9042
9263,1039.4614
9264,1047.3687
9265,1055.6128
9266,1064.2073
9267,1073.1823
9268,1082.575
9269,1092.4313
9270,1102.8342
9271,1113.9521
9272,1126.0739
9273,1002.7193
9274,972.49567
9275,974.7639
9276,977.134
9277,979.6858
9278,982.48553
9279,985.5916
9280,989.0567
9281,992.92725
9282,997.2436
9283,1002.0385
9284,1007.33545
9285,1013.14734
9286,1019.4741
9287,973.3594
9288,964.7268
9289,966.69293
9290,968.59906
9291,970.5464
9292,972.61127
9293,974.85736
9294,977.34015
9295,980.1093
9296,983.2092
9297,986.67957
9298,990.55444
9299,994.86194
9300,999.6242
9301,1004.85645
9302,1010.5656
9303,1016.74713
9304,1023.3825
9305,1030.439
9306,1037.8757
9307,1045.6575
9308,1053.7668
9309,1062.2123
9310,1071.0221
9311,1080.2324
9312,1089.8828
9313,1100.0385
9314,1110.8363
9315,1122.5264
9316,1002.08795
9317,972.24786
9318,974.4639
9319,976.77686
9320,979.2657
9321,981.996
9322,985.02545
9323,988.4069
9324,992.18665
9325,996.40515
9326,1001.0959
9327,1006.28314
9328,1011.9812
9329,1018.1915
9330,973.05963
9331,964.64557
9332,966.57324
9333,968.43823
9334,970.3402
9335,972.3552
9336,974.54614
9337,976.96765
9338,979.66925
9339,982.6954
9340,986.0855
9341,989.8736
9342,994.0882
9343,998.7515
9344,1003.879
9345,1009.4787
9346,1015.54706
9347,1022.067
9348,1029.007
9349,1036.326
9350,1043.9862
9351,1051.9657
9352,1060.2683
9353,1068.92
9354,1077.9559
9355,1087.4116
9356,1097.3391
9357,1107.8467
9358,1119.1473
9359,1001.4725
9360,972.01025
9361,974.17535
9362,976.4325
9363,978.85974
9364,981.5221
9365,984.4769
9366,987.7761
9367,991.46674
9368,995.5892
9369,1000.1775
9370,1005.25684
9371,1010.84247
9372,1016.9377
9373,972.77094
9374,964.57025
9375,966.46063
9376,968.28534
9377,970.1432
9378,972.10944
9379,974.2462
9380,976.60785
9381,979.2435
9382,982.1973
9383,985.5088
9384,989.21204
9385,993.3354
9386,997.9016
9387,1002.92645
9388,1008.4184
9389,1014.37537
9390,1020.7818
9391,1027.6074
9392,1034.8115
9393,1042.3538
9394,1050.2078
9395,1058.3733
9396,1066.873
9397,1075.7415
9398,1085.0126
9399,1094.7279
9400,1104.972
9401,1115.9218
9402,1000.87213
9403,971.78265
9404,973.89795
9405,976.10065
9406,978.4677
9407,981.0636
9408,983.94525
9409,987.16425
9410,990.7673
9411,994.7954
9412,999.2829
9413,1004.2558
9414,1009.73065
9415,1015.71216
9416,972.4931
9417,964.50104
9418,966.35486
9419,968.14026
9420,969.955
9421,971.8736
9422,973.9576
9423,976.2608
9424,978.8318
9425,981.71484
9426,984.94916
9427,988.56903
9428,992.6031
9429,997.0739
9430,1001.998
9431,1007.38416
9432,1013.2315
9433,1019.52625
9434,1026.2395
9435,1033.3309
9436,1040.758
9437,1048.4913
9438,1056.5251
9439,1064.8788
9440,1073.5864
9441,1082.6814
9442,1092.1981
9443,1102.2014
9444,1112.835
9445,1000.2864
9446,971.56476
9447,973.63135
9448,975.78094
9449,978.08923
9450,980.6201
9451,983.43
9452,986.5704
9453,990.0877
9454,994.02325
9455,998.4117
9456,1003.2799
9457,1008.6453
9458,1014.51416
9459,972.2258
9460,964.43756
9461,966.25574
9462,968.0027
9463,969.7754
9464,971.64746
9465,973.6798
9466,975.92584
9467,978.4336
9468,981.2474
9469,984.4061
9470,987.9442
9471,991.8905
9472,996.2679
9473,1001.0929
9474,1006.3752
9475,1012.1147
9476,1018.29944
9477,1024.9021
9478,1031.8828
9479,1039.1981
9480,1046.8143
9481,1054.7214
9482,1062.9352
9483,1071.4882
9484,1080.4142
9485,1089.7438
9486,1099.5258
9487,1109.8737
9488,999.7145
9489,971.3563
9490,973.37555
9491,975.47296
9492,977.72394
9493,980.1912
9494,982.93097
9495,985.9943
9496,989.4276
9497,993.27216
9498,997.56323
9499,1002.32837
9500,1007.58594
9501,1013.34375
9502,971.9689
9503,964.3798
9504,966.16296
9505,967.8725
9506,969.6041
9507,971.43085
9508,973.41266
9509,975.6027
9510,978.04877
9511,980.79443
9512,983.8792
9513,987.3372
9514,991.1975
9515,995.4829
9516,1000.21075
9517,1005.3909
9518,1011.02454
9519,1017.1009
9520,1023.5945
9521,1030.4667
9522,1037.6726
9523,1045.1758
9524,1052.9609
9525,1061.0399
9526,1069.444
9527,1078.2075
9528,1087.3596
9529,1096.9365
9530,1107.0262
9531,999.1558
9532,971.15704
9533,973.12994
9534,975.1766
9535,977.37134
9536,979.7766
9537,982.4478
9538,985.43555
9539,988.78644
9540,992.5419
9541,996.7372
9542,1001.40076
9543,1006.552
9544,1012.1999
9545,971.722
9546,964.3275
9547,966.0766
9548,967.74945
9549,969.441
9550,971.22327
9551,973.15594
9552,975.29126
9553,977.6767
9554,980.3559
9555,983.3681
9556,986.74744
9557,990.52325
9558,994.7186
9559,999.3509
9560,1004.4307
9561,1009.9601
9562,1015.92975
9563,1022.31604
9564,1029.0812
9565,1036.1803
9566,1043.5736
9567,1051.2413
9568,1059.1908
9569,1067.4515
9570,1076.0588
9571,1085.0413
9572,1094.4271
9573,1104.2817
9574,998.61
9575,970.96674
9576,972.8942
9577,974.8912
9578,977.0312
9579,979.37585
9580,981.97986
9581,984.89386
9582,988.1639
9583,991.83167
9584,995.93304
9585,1000.4967
9586,1005.543
9587,1011.0824
9588,971.48505
9589,964.2805
9590,965.9963
9591,967.63336
9592,969.28564
9593,971.02466
9594,972.90906
9595,974.9909
9596,977.3172
9597,979.9313
9598,982.87225
9599,986.17456
9600,989.8675
9601,993.9744
9602,998.51306
9603,1003.4942
9604,1008.921
9605,1014.78546
9606,1021.06586
9607,1027.7257
9608,1034.7201
9609,1042.0067
9610,1049.561
9611,1057.3864
9612,1065.5092
9613,1073.9655
9614,1082.785
9615,1091.9912
9616,1101.6309
9617,998.0764
9618,970.785
9619,972.6683
9620,974.6168
9621,976.70337
9622,978.98865
9623,981.527
9624,984.3684
9625,987.5595
9626,991.14124
9627,995.1502
9628,999.6156
9629,1004.55853
9630,1009.9908
9631,971.25775
9632,964.23865
9633,965.9218
9634,967.5239
9635,969.1381
9636,970.8347
9637,972.67206
9638,974.7016
9639,976.97
9640,979.52026
9641,982.3916
9642,985.6182
9643,989.2298
9644,993.2499
9645,997.6963
9646,1002.58057
9647,1007.9065
9648,1013.6674
9649,1019.8432
9650,1026.3995
9651,1033.291
9652,1040.4736
9653,1047.9187
9654,1055.6244
9655,1063.6143
9656,1071.9252
9657,1080.5878
9658,1089.6234
9659,1099.0651
9660,997.5546
9661,970.6117
9662,972.45184
9663,974.3531
9664,976.3872
9665,978.6144
9666,981.0886
9667,983.8593
9668,986.9727
9669,990.47015
9670,994.3883
9671,998.757
9672,1003.5982
9673,1008.9245
9674,971.0398
9675,964.2016
9676,965.853
9677,967.42114
9678,968.99786
9679,970.6531
9680,972.44446
9681,974.4229
9682,976.63464
9683,979.1225
9684,981.9254
9685,985.078
9686,988.60974
9687,992.5444
9688,996.90045
9689,1001.6894
9690,1006.91595
9691,1012.5749
9692,1018.64764
9693,1025.1017
9694,1031.892
9695,1038.9733
9696,1046.3126
9697,1053.9033
9698,1061.7656
9699,1069.9357
9700,1078.4469
9701,1087.3198
9702,1096.5773
9703,997.044
9704,970.44666
9705,972.2446
9706,974.0996
9707,976.0826
9708,978.2531
9709,980.6646
9710,983.36597
9711,986.40326
9712,989.818
9713,993.64685
9714,997.92035
9715,1002.6613
9716,1007.88324
9717,970.8309
9718,964.1695
9719,965.7899
9720,967.32465
9721,968.8649
9722,970.47974
9723,972.22626
9724,974.15466
9725,976.311
9726,978.7376
9727,981.47345
9728,984.55334
9729,988.0067
9730,991.8577
9731,996.12476
9732,1000.8201
9733,1005.94904
9734,1011.50726
9735,1017.47845
9736,1023.8313
9737,1030.5225
9738,1037.5045
9739,1044.7416
9740,1052.2214
9741,1059.9608
9742,1067.995
9743,1076.3596
9744,1085.0763
9745,1094.1614
9746,996.54425
9747,970.2896
9748,972.0463
9749,973.85626
9750,975.78925
9751,977.9044
9752,980.2544
9753,982.88794
9754,985.8507
9755,989.18427
9756,992.9255
9757,997.10535
9758,1001.7474
9759,1006.8663
9760,970.6309
9761,964.1421
9762,965.73206
9763,967.2344
9764,968.739
9765,970.31433
9766,972.017
9767,973.8965
9768,975.9986
9769,978.36536
9770,981.0357
9771,984.0441
9772,987.4206
9773,991.1893
9774,995.36896
9775,999.97235
9776,1005.0051
9777,1010.4643
9778,1016.33514
9779,1022.5882
9780,1029.1813
9781,1036.0663
9782,1043.2039
9783,1050.5773
9784,1058.1987
9785,1066.1016
9786,1074.324
9787,1082.8899
9788,1091.8119
9789,996.0548
9790,970.1403
9791,971.8567
9792,973.62244
9793,975.5068
9794,977.5678
9795,979.85767
9796,982.42487
9797,985.3145
9798,988.5684
9799,992.22375
9800,996.3116
9801,1000.85626
9802,1005.8735
9803,970.4397
9804,964.1192
9805,965.67957
9806,967.15
9807,968.61975
9808,970.1567
9809,971.81635
9810,973.6482
9811,975.6972
9812,978.0053
9813,980.6112
9814,983.54974
9815,986.85065
9816,990.5387
9817,994.6325
9818,999.1454
9819,1004.08356
9820,1009.4452
9821,1015.2169
9822,1021.3714
9823,1027.8676
9824,1034.6573
9825,1041.6985
9826,1048.9692
9827,1056.477
9828,1064.2535
9829,1072.3379
9830,1080.7578
9831,1089.5244
9832,995.5753
9833,969.99835
9834,971.67554
9835,973.3983
9836,975.235
9837,977.2431
9838,979.4743
9839,981.9764
9840,984.7946
9841,987.9704
9842,991.5411
9843,995.5386
9844,999.9875
9845,1004.90424
9846,970.257
9847,964.10077
9848,965.63214
9849,967.0715
9850,968.50726
9851,970.0065
9852,971.6243
9853,973.4095
9854,975.4066
9855,977.6572
9856,980.20013
9857,983.07007
9858,986.29694
9859,989.90546
9860,993.91504
9861,998.33887
9862,1003.184
9863,1008.4494
9864,1014.12335
9865,1020.1805
9866,1026.5812
9867,1033.2772
9868,1040.2241
9869,1047.3959
9870,1054.7946
9871,1062.4492
9872,1070.3999
9873,1078.678
9874,1087.2953
9875,995.10547
9876,969.86383
9877,971.5027
9878,973.1833
9879,974.9734
9880,976.93
9881,979.10376
9882,981.5423
9883,984.29034
9884,987.3896
9885,990.8773
9886,994.7859
9887,999.1402
9888,1003.95807
9889,970.0825
9890,964.08655
9891,965.58954
9892,966.9985
9893,968.40125
9894,969.86365
9895,971.44055
9896,973.1801
9897,975.12646
9898,977.321
9899,979.802
9900,982.60455
9901,985.75867
9902,989.2893
9903,993.21594
9904,997.5524
9905,1002.3059
9906,1007.4766
9907,1013.0541
9908,1019.0147
9909,1025.321
9910,1031.9248
9911,1038.7799
9912,1045.8557
9913,1053.1495
9914,1060.6868
9915,1068.508
9916,1076.648
9917,1085.1211
9918,994.64484
9919,969.7363
9920,971.33777
9921,972.97736
9922,974.722
9923,976.62805
9924,978.7456
9925,981.12195
9926,983.8014
9927,986.8255
9928,990.2319
9929,994.05273
9930,998.3143
9931,1003.0347
9932,969.9164
9933,964.0765
9934,965.5518
9935,966.9311
9936,968.3014
9937,969.72797
9938,971.26495
9939,972.9597
9940,974.8564
9941,976.9959
9942,979.4165
9943,982.15295
9944,985.23566
9945,988.6899
9946,992.5351
9947,996.7855
9948,1001.44885
9949,1006.5261
9950,1012.00836
9951,1017.87366
9952,1024.0864
9953,1030.5994
9954,1037.3646
9955,1044.3475
9956,1051.5406
9957,1058.9651
9958,1066.6609
9959,1074.6661
9960,1082.9994
9961,994.193
9962,969.6159
9963,971.1806
9964,972.7801
9965,974.48035
9966,976.337
9967,978.3998
9968,980.71515
9969,983.32745
9970,986.2779
9971,989.6043
9972,993.3393
9973,997.5094
9974,1002.1336
9975,969.7579
9976,964.0704
9977,965.51855
9978,966.869
9979,968.2076
9980,969.5991
9981,971.097
9982,972.7483
9983,974.5963
9984,976.68207
9985,979.0433
9986,981.7149
9987,984.7276
9988,988.1065
9989,991.8718
9990,996.03754
9991,1000.61237
9992,1005.5975
9993,1010.98566
9994,1016.75684
9995,1022.87714
9996,1029.3003
9997,1035.9774
9998,1042.8704
9999,1049.9663
10000,1057.2823
10001,1064.8569
10002,1072.7311
10003,1080.9279
10004,993.7496
10005,969.50195
10006,971.03094
10007,972.5913
10008,974.2482
10009,976.0567
10010,978.06573
10011,980.3216
