,Predicted Fatal Cases
8659,28.676895
8660,28.29331
8661,27.98944
8662,27.698795
8663,27.447813
8664,27.251657
8665,27.12408
8666,27.08134
8667,27.180256
8668,27.484678
8669,27.984056
8670,28.736307
8671,45.336575
8672,57.257057
8673,54.822598
8674,52.58817
8675,50.62434
8676,48.901978
8677,47.300365
8678,45.717503
8679,44.090767
8680,42.479435
8681,40.875122
8682,39.27083
8683,37.660793
8684,36.06092
8685,50.777447
8686,54.58894
8687,52.216602
8688,50.091274
8689,48.203682
8690,46.355686
8691,44.476402
8692,42.574196
8693,40.669807
8694,38.75684
8695,36.823013
8696,34.93921
8697,33.2556
8698,32.06322
8699,30.978498
8700,30.005781
8701,29.331598
8702,28.79923
8703,28.370539
8704,28.060572
8705,27.767159
8706,27.5066
8707,27.298647
8708,27.15658
8709,27.095875
8710,27.157494
8711,27.424976
8712,27.883217
8713,28.576437
8714,45.630074
8715,57.590446
8716,55.146988
8717,52.89937
8718,50.92661
8719,49.192287
8720,47.593582
8721,46.018597
8722,44.395847
8723,42.778004
8724,41.165417
8725,39.55563
8726,37.937687
8727,36.32583
8728,51.121178
8729,54.930744
8730,52.547665
8731,50.4092
8732,48.51415
8733,46.68187
8734,44.81402
8735,42.90576
8736,40.99551
8737,39.073444
8738,37.135143
8739,35.240982
8740,33.488796
8741,32.28529
8742,31.189013
8743,30.2007
8744,29.461405
8745,28.922348
8746,28.448519
8747,28.132727
8748,27.836998
8749,27.567125
8750,27.347887
8751,27.191952
8752,27.114092
8753,27.14613
8754,27.372606
8755,27.791151
8756,28.430037
8757,45.921375
8758,57.92227
8759,55.470123
8760,53.2095
8761,51.22647
8762,49.481525
8763,47.88528
8764,46.31523
8765,44.69994
8766,43.075752
8767,41.455128
8768,39.837914
8769,38.213905
8770,36.591007
8771,51.461838
8772,55.271008
8773,52.877415
8774,50.725903
8775,48.820236
8776,47.00676
8777,45.150356
8778,43.23617
8779,41.320194
8780,39.389286
8781,37.446743
8782,35.54254
8783,33.744877
8784,32.507816
8785,31.40015
8786,30.39623
8787,29.591764
8788,29.046204
8789,28.532953
8790,28.205835
8791,27.90812
8792,27.6293
8793,27.399246
8794,27.230042
8795,27.1358
8796,27.139496
8797,27.327137
8798,27.706385
8799,28.296272
8800,46.21089
8801,58.25255
8802,55.792004
8803,53.518562
8804,51.521614
8805,49.76971
8806,48.175915
8807,46.6108
8808,45.00305
8809,43.37267
8810,41.744762
8811,40.118774
8812,38.48881
8813,36.85643
8814,51.800938
8815,55.60973
8816,53.20495
8817,51.041378
8818,49.124615
8819,47.329273
8820,45.48543
8821,43.565426
8822,41.64261
8823,39.704315
8824,37.757816
8825,35.843857
8826,34.034187
8827,32.730766
8828,31.611895
8829,30.59426
8830,29.722668
8831,29.170757
8832,28.651018
8833,28.27985
8834,27.977251
8835,27.693026
8836,27.452612
8837,27.270702
8838,27.16081
8839,27.139612
8840,27.288157
8841,27.63035
8842,28.17364
8843,46.50344
8844,58.581272
8845,56.112614
8846,53.826538
8847,51.815758
8848,50.05685
8849,48.465466
8850,46.904358
8851,45.30515
8852,43.668743
8853,42.03457
8854,40.400322
8855,38.763645
8856,37.122036
8857,52.138485
8858,55.94692
8859,53.530334
8860,51.355633
8861,49.42781
8862,47.6379
8863,45.812904
8864,43.893505
8865,41.962658
8866,40.01855
8867,38.06833
8868,36.144894
8869,34.323513
8870,32.954098
8871,31.824207
8872,30.795635
8873,29.88686
8874,29.295965
8875,28.769943
8876,28.354698
8877,28.045677
8878,27.75822
8879,27.507887
8880,27.313812
8881,27.188951
8882,27.149122
8883,27.255293
8884,27.562513
8885,28.062126
8886,46.79889
8887,58.9084
8888,56.431946
8889,54.13344
8890,52.1089
8891,50.34159
8892,48.75396
8893,47.195354
8894,45.606255
8895,43.96395
8896,42.323708
8897,40.682514
8898,39.03838
8899,37.387783
8900,52.474445
8901,56.28254
8902,53.854416
8903,51.66868
8904,49.729816
8905,47.944443
8906,46.128235
8907,44.21853
8908,42.28172
8909,40.33196
8910,38.37516
8911,36.445637
8912,34.612823
8913,33.177773
8914,32.03705
8915,30.997671
8916,30.074965
8917,29.422115
8918,28.889666
8919,28.430344
8920,28.11516
8921,27.824806
8922,27.564959
8923,27.359228
8924,27.220064
8925,27.162458
8926,27.23184
8927,27.502356
8928,27.96109
8929,47.09708
8930,59.23393
8931,56.750004
8932,54.43925
8933,52.40103
8934,50.62313
8935,49.034626
8936,47.485287
8937,45.90636
8938,44.258293
8939,42.612164
8940,40.964386
8941,39.31297
8942,37.653656
8943,52.808815
8944,56.616592
8945,54.177174
8946,51.980503
8947,50.030643
8948,48.249783
8949,46.43869
8950,44.54156
8951,42.599785
8952,40.644554
8953,38.68104
8954,36.746033
8955,34.90209
8956,33.401752
8957,32.250385
8958,31.20033
8959,30.263521
8960,29.54898
8961,29.01014
8962,28.506723
8963,28.185644
8964,27.892693
8965,27.62373
8966,27.406834
8967,27.253977
8968,27.179415
8969,27.219486
8970,27.449427
8971,27.869858
8972,47.40057
8973,59.557827
8974,57.066757
8975,54.743988
8976,52.692177
8977,50.903667
8978,49.308514
8979,47.76923
8980,46.19679
8981,44.551754
8982,42.899918
8983,41.244083
8984,39.58737
8985,37.9196
8986,53.141575
8987,56.949055
8988,54.49861
8989,52.291103
8990,50.330303
8991,48.548153
8992,46.74742
8993,44.86346
8994,42.916843
8995,40.956306
8996,38.986298
8997,37.04608
8998,35.19127
8999,33.62601
9000,32.46419
9001,31.403597
9002,30.45258
9003,29.676361
9004,29.131317
9005,28.608173
9006,28.257067
9007,27.959406
9008,27.684107
9009,27.456514
9010,27.290552
9011,27.199797
9012,27.211794
9013,27.40329
9014,27.78607
9015,47.7066
9016,59.88011
9017,57.382206
9018,55.04763
9019,52.98232
9020,51.183216
9021,49.57882
9022,48.047188
9023,46.48113
9024,44.84433
9025,43.186966
9026,41.522934
9027,39.859035
9028,38.185596
9029,53.472717
9030,57.279922
9031,54.818714
9032,52.6005
9033,50.628788
9034,48.838444
9035,47.054977
9036,45.184242
9037,43.232906
9038,41.267227
9039,39.290936
9040,37.345745
9041,35.48034
9042,33.85051
9043,32.67843
9044,31.607426
9045,30.642174
9046,29.804222
9047,29.25316
9048,28.723587
9049,28.329367
9050,28.024946
9051,27.746008
9052,27.50816
9053,27.329649
9054,27.223427
9055,27.208496
9056,27.363546
9057,27.709482
9058,48.006145
9059,60.200737
9060,57.69633
9061,55.350193
9062,53.271477
9063,51.461765
9064,49.84812
9065,48.3223
9066,46.76448
9067,45.136013
9068,43.472134
9069,41.801285
9070,40.12971
9071,38.451595
9072,53.802216
9073,57.609184
9074,55.13748
9075,52.908676
9076,50.92609
9077,49.12759
9078,47.361366
9079,45.503906
9080,43.547977
9081,41.577297
9082,39.594933
9083,37.64434
9084,35.769276
9085,34.075222
9086,32.89307
9087,31.8118
9088,30.832277
9089,29.944605
9090,29.37562
9091,28.83983
9092,28.4025
9093,28.0916
9094,27.809341
9095,27.561666
9096,27.37113
9097,27.250124
9098,27.214176
9099,27.329823
9100,27.640995
9101,48.296745
9102,60.51971
9103,58.009136
9104,55.651646
9105,53.559643
9106,51.739334
9107,50.11643
9108,48.595245
9109,47.044926
9110,45.425285
9111,43.755505
9112,42.07913
9113,40.40013
9114,38.717575
9115,54.130062
9116,57.936817
9117,55.454903
9118,53.215637
9119,51.222225
9120,49.415585
9121,47.666584
9122,45.82244
9123,43.862038
9124,41.88652
9125,39.898273
9126,37.93979
9127,36.058056
9128,34.31186
9129,33.108093
9130,32.016685
9131,31.022873
9132,30.126888
9133,29.498667
9134,28.956856
9135,28.476398
9136,28.159296
9137,27.874027
9138,27.61693
9139,27.414879
9140,27.279734
9141,27.226189
9142,27.304468
9143,27.580097
9144,48.587467
9145,60.836987
9146,58.320595
9147,55.952003
9148,53.84681
9149,52.015915
9150,50.38377
9151,48.86721
9152,47.322636
9153,45.712822
9154,44.038143
9155,42.356422
9156,40.67024
9157,38.98349
9158,54.45625
9159,58.26282
9160,55.77098
9161,53.52139
9162,51.517212
9163,49.70245
9164,47.960224
9165,46.127293
9166,44.1751
9167,42.194897
9168,40.20097
9169,38.234802
9170,36.346638
9171,34.58888
9172,33.32346
9173,32.222073
9174,31.213926
9175,30.309725
9176,29.62226
9177,29.074614
9178,28.551926
9179,28.227972
9180,27.938475
9181,27.673862
9182,27.460777
9183,27.3121
9184,27.241764
9185,27.290962
9186,27.526335
9187,48.879875
9188,61.152565
9189,58.630707
9190,56.25126
9191,54.132988
9192,52.29152
9193,50.650112
9194,49.135796
9195,47.597862
9196,45.999493
9197,44.32005
9198,42.633167
9199,40.940025
9200,39.249336
9201,54.780743
9202,58.58717
9203,56.085686
9204,53.825916
9205,51.811024
9206,49.988167
9207,48.252567
9208,46.42789
9209,44.487164
9210,42.5024
9211,40.502995
9212,38.52936
9213,36.635014
9214,34.865925
9215,33.539146
9216,32.42791
9217,31.405426
9218,30.4931
9219,29.746376
9220,29.193056
9221,28.663677
9222,28.297567
9223,28.000875
9224,27.732365
9225,27.508705
9226,27.347073
9227,27.260717
9228,27.28204
9229,27.479284
9230,49.17382
9231,61.466434
9232,58.93944
9233,56.54939
9234,54.418175
9235,52.566143
9236,50.91549
9237,49.394547
9238,47.87214
9239,46.281803
9240,44.60121
9241,42.90934
9242,41.209465
9243,39.51462
9244,55.10355
9245,58.909843
9246,56.399048
9247,54.129223
9248,52.10368
9249,50.272762
9250,48.543785
9251,46.72524
9252,44.79821
9253,42.809048
9254,40.804337
9255,38.82346
9256,36.923145
9257,35.14297
9258,33.75513
9259,32.6342
9260,31.602072
9261,30.676977
9262,29.870989
9263,29.312147
9264,28.776299
9265,28.368034
9266,28.06457
9267,27.792358
9268,27.558561
9269,27.384523
9270,27.282862
9271,27.277472
9272,27.438536
9273,49.469166
9274,61.778564
9275,59.246796
9276,56.846397
9277,54.702377
9278,52.839794
9279,51.179897
9280,49.652348
9281,48.1386
9282,46.55331
9283,44.881622
9284,43.184925
9285,41.47943
9286,39.77694
9287,55.424652
9288,59.23083
9289,56.711018
9290,54.431316
9291,52.39518
9292,50.556217
9293,48.824905
9294,47.02151
9295,45.10826
9296,43.114838
9297,41.104996
9298,39.117077
9299,37.209236
9300,35.42001
9301,33.97138
9302,32.84091
9303,31.79931
9304,30.861341
9305,29.996197
9306,29.43184
9307,28.889746
9308,28.439318
9309,28.12935
9310,27.85376
9311,27.61024
9312,27.424328
9313,27.308031
9314,27.277008
9315,27.403728
9316,49.765778
9317,62.08893
9318,59.552757
9319,57.14228
9320,54.985584
9321,53.11115
9322,51.443325
9323,49.909203
9324,48.401577
9325,46.823963
9326,45.161274
9327,43.459915
9328,41.74905
9329,40.039093
9330,55.74402
9331,59.550137
9332,57.0216
9333,54.732178
9334,52.685516
9335,50.838543
9336,49.10171
9337,47.316708
9338,45.417316
9339,43.419765
9340,41.40498
9341,39.410206
9342,37.493515
9343,35.696995
9344,34.187874
9345,33.048023
9346,31.997055
9347,31.04617
9348,30.164179
9349,29.552109
9350,29.003963
9351,28.511372
9352,28.195162
9353,27.91639
9354,27.663647
9355,27.466352
9356,27.336063
9357,27.287342
9358,27.37546
9359,50.063496
9360,62.39753
9361,59.85731
9362,57.437046
9363,55.2678
9364,53.381474
9365,51.7058
9366,50.165108
9367,48.66364
9368,47.093754
9369,45.440155
9370,43.734295
9371,42.01823
9372,40.301083
9373,56.061653
9374,59.867714
9375,57.33078
9376,55.030968
9377,52.9747
9378,51.11975
9379,49.377438
9380,47.610836
9381,45.72537
9382,43.72383
9383,41.70427
9384,39.70284
9385,37.7775
9386,35.97393
9387,34.404594
9388,33.255512
9389,32.195286
9390,31.231443
9391,30.341267
9392,29.672913
9393,29.118912
9394,28.594389
9395,28.26194
9396,27.975677
9397,27.718685
9398,27.510485
9399,27.366812
9400,27.301449
9401,27.360657
9402,50.36219
9403,62.704327
9404,60.16043
9405,57.730644
9406,55.549023
9407,53.65085
9408,51.96731
9409,50.420067
9410,48.924786
9411,47.362686
9412,45.718258
9413,44.00805
9414,42.286987
9415,40.562855
9416,56.377533
9417,60.183556
9418,57.638565
9419,55.327824
9420,53.262726
9421,51.399834
9422,49.65208
9423,47.90389
9424,46.030033
9425,44.027027
9426,42.002857
9427,39.994957
9428,38.06119
9429,36.25077
9430,34.62151
9431,33.463352
9432,32.39397
9433,31.416979
9434,30.518906
9435,29.794222
9436,29.234539
9437,28.703257
9438,28.329632
9439,28.03616
9440,27.77527
9441,27.556614
9442,27.400135
9443,27.31888
9444,27.35039
9445,50.661743
9446,63.008503
9447,60.462112
9448,58.023094
9449,55.82924
9450,53.91927
9451,52.227863
9452,50.674095
9453,49.185017
9454,47.62876
9455,45.995598
9456,44.28118
9457,42.55529
9458,40.824425
9459,56.691635
9460,60.497646
9461,57.944923
9462,55.623447
9463,53.549583
9464,51.678783
9465,49.92564
9466,48.19084
9467,46.323536
9468,44.329357
9469,42.30075
9470,40.28657
9471,38.344574
9472,36.527515
9473,34.853653
9474,33.67153
9475,32.593113
9476,31.602888
9477,30.697054
9478,29.91601
9479,29.350805
9480,28.812992
9481,28.398184
9482,28.097815
9483,27.833324
9484,27.604637
9485,27.435888
9486,27.339472
9487,27.344418
9488,50.961987
9489,63.309795
9490,60.76234
9491,58.31438
9492,56.108456
9493,54.18675
9494,52.487473
9495,50.927185
9496,49.436775
9497,47.89343
9498,46.271763
9499,44.553677
9500,42.82314
9501,41.085735
9502,57.003963
9503,60.809982
9504,58.24985
9505,55.917847
9506,53.835293
9507,51.956608
9508,50.198112
9509,48.471493
9510,46.61226
9511,44.630814
9512,42.597935
9513,40.57765
9514,38.62763
9515,36.80175
9516,35.119392
9517,33.88002
9518,32.792686
9519,31.789194
9520,30.87571
9521,30.038258
9522,29.467672
9523,28.923552
9524,28.467545
9525,28.160677
9526,27.892765
9527,27.65446
9528,27.473957
9529,27.363047
9530,27.34252
9531,51.26281
9532,63.609245
9533,61.061092
9534,58.604496
9535,56.38666
9536,54.453262
9537,52.746117
9538,51.179333
9539,49.68436
9540,48.157215
9541,46.539494
9542,44.82552
9543,43.090496
9544,41.34679
9545,57.314495
9546,61.12052
9547,58.55334
9548,56.211002
9549,54.119835
9550,52.23331
9551,50.469505
9552,48.7511
9553,46.89902
9554,44.9314
9555,42.894424
9556,40.86821
9557,38.910343
9558,37.074917
9559,35.385204
9560,34.088806
9561,32.99268
9562,31.97589
9563,31.054842
9564,30.17933
9565,29.585114
9566,29.034878
9567,28.53767
9568,28.224554
9569,27.950502
9570,27.705978
9571,27.514217
9572,27.389448
9573,27.346184
9574,51.56319
9575,63.906845
9576,61.35835
9577,58.89341
9578,56.663868
9579,54.718834
9580,53.003822
9581,51.43055
9582,49.93106
9583,48.414524
9584,46.8015
9585,45.09672
9586,43.357376
9587,41.607567
9588,57.623207
9589,61.42926
9590,58.855362
9591,56.502907
9592,54.403206
9593,52.508892
9594,50.739815
9595,49.019672
9596,47.184807
9597,45.231125
9598,43.190193
9599,41.158237
9600,39.192715
9601,37.347958
9602,35.65104
9603,34.297882
9604,33.19307
9605,32.162956
9606,31.23444
9607,30.35119
9608,29.703087
9609,29.146935
9610,28.624533
9611,28.289387
9612,28.007883
9613,27.759111
9614,27.556562
9615,27.41853
9616,27.358738
9617,51.86227
9618,64.20256
9619,61.654095
9620,59.18114
9621,56.940044
9622,54.983475
9623,53.26056
9624,51.680832
9625,50.176872
9626,48.66749
9627,47.06273
9628,45.367252
9629,43.623745
9630,41.868782
9631,57.9301
9632,61.736183
9633,59.15592
9634,56.793564
9635,54.685406
9636,52.78334
9637,51.009045
9638,49.28546
9639,47.469627
9640,45.529613
9641,43.485256
9642,41.44772
9643,39.474743
9644,37.62082
9645,35.916916
9646,34.507214
9647,33.39385
9648,32.35384
9649,31.414488
9650,30.523594
9651,29.821571
9652,29.259674
9653,28.730457
9654,28.35513
9655,28.066452
9656,27.813763
9657,27.600868
9658,27.450151
9659,27.374592
9660,52.16152
9661,64.49636
9662,61.94831
9663,59.467655
9664,57.215206
9665,55.247135
9666,53.51636
9667,51.93019
9668,50.42179
9669,48.919605
9670,47.323208
9671,45.637127
9672,43.889618
9673,42.129845
9674,58.23513
9675,62.041264
9676,59.454994
9677,57.082947
9678,54.966434
9679,53.056664
9680,51.277195
9681,49.550232
9682,47.75347
9683,45.82528
9684,43.779606
9685,41.736656
9686,39.756405
9687,37.893517
9688,36.182804
9689,34.716778
9690,33.594997
9691,32.54656
9692,31.594976
9693,30.696518
9694,29.940533
9695,29.37305
9696,28.837257
9697,28.421719
9698,28.12614
9699,27.869858
9700,27.64705
9701,27.484179
9702,27.393564
9703,52.46081
9704,64.78827
9705,62.240993
9706,59.752953
9707,57.48934
9708,55.509857
9709,53.771217
9710,52.178616
9711,50.665833
9712,49.170902
9713,47.582863
9714,45.906326
9715,44.154957
9716,42.39058
9717,58.53833
9718,62.34449
9719,59.752563
9720,57.371075
9721,55.24629
9722,53.328854
9723,51.544247
9724,49.81399
9725,48.03635
9726,46.12008
9727,44.073242
9728,42.025055
9729,40.037693
9730,38.166023
9731,36.446613
9732,34.926567
9733,33.7965
9734,32.739723
9735,31.775888
9736,30.869942
9737,30.059944
9738,29.487043
9739,28.94487
9740,28.489122
9741,28.18693
9742,27.926355
9743,27.694996
9744,27.520496
9745,27.41549
9746,52.760025
9747,65.078224
9748,62.53067
9749,60.037003
9750,57.762447
9751,55.771614
9752,54.025112
9753,52.426113
9754,50.908993
9755,49.421352
9756,47.839333
9757,46.174866
9758,44.419773
9759,42.650974
9760,58.83965
9761,62.64584
9762,60.048622
9763,57.65791
9764,55.524975
9765,53.599915
9766,51.810226
9767,50.07673
9768,48.318245
9769,46.407116
9770,44.36615
9771,42.312893
9772,40.31861
9773,38.43833
9774,36.709187
9775,35.136574
9776,33.99835
9777,32.93332
9778,31.957205
9779,31.043858
9780,30.179993
9781,29.6016
9782,29.053263
9783,28.55728
9784,28.248857
9785,27.980589
9786,27.744617
9787,27.55897
9788,27.440222
9789,53.059036
9790,65.36622
9791,62.818363
9792,60.319805
9793,58.034496
9794,56.03242
9795,54.27808
9796,52.67267
9797,51.151257
9798,49.660503
9799,48.09504
9800,46.440968
9801,44.68407
9802,42.910995
9803,59.139076
9804,62.945293
9805,60.343163
9806,57.94347
9807,55.802464
9808,53.869843
9809,52.075115
9810,50.338448
9811,48.593678
9812,46.685635
9813,44.658344
9814,42.600185
9815,40.599144
9816,38.710438
9817,36.971733
9818,35.38349
9819,34.200527
9820,33.12735
9821,32.138725
9822,31.218231
9823,30.339079
9824,29.716703
9825,29.162384
9826,28.645248
9827,28.311733
9828,28.036062
9829,27.795835
9830,27.599504
9831,27.467602
9832,53.357727
9833,65.65226
9834,63.10447
9835,60.601357
9836,58.305504
9837,56.292267
9838,54.53009
9839,52.918316
9840,51.39264
9841,49.898834
9842,48.349976
9843,46.699764
9844,44.947803
9845,43.170635
9846,59.436615
9847,63.242832
9848,60.63615
9849,58.227734
9850,56.07876
9851,54.138626
9852,52.33891
9853,50.59914
9854,48.863632
9855,46.96329
9856,44.949806
9857,42.886894
9858,40.87929
9859,38.98232
9860,37.234226
9861,35.639305
9862,34.403015
9863,33.32178
9864,32.320633
9865,31.393064
9866,30.506388
9867,29.832321
9868,29.272194
9869,28.748219
9870,28.375505
9871,28.092712
9872,27.848558
9873,27.641981
9874,27.497496
9875,53.655983
9876,65.936295
9877,63.388977
9878,60.881626
9879,58.57545
9880,56.551147
9881,54.779873
9882,53.16302
9883,51.633133
9884,50.136337
9885,48.60278
9886,46.953606
9887,45.21099
9888,43.42983
9889,59.732243
9890,63.53846
9891,60.92758
9892,58.51069
9893,56.35387
9894,54.40626
9895,52.601597
9896,50.858818
9897,49.123928
9898,47.240097
9899,45.23916
9900,43.173054
9901,41.15904
9902,39.253994
9903,37.496674
9904,35.895226
9905,34.60581
9906,33.516624
9907,32.502926
9908,31.568344
9909,30.674229
9910,29.948423
9911,29.382656
9912,28.85207
9913,28.44013
9914,28.15047
9915,27.902716
9916,27.686308
9917,27.529774
9918,53.953697
9919,66.21833
9920,63.671856
9921,61.16061
9922,58.844337
9923,56.80906
9924,55.02869
9925,53.4068
9926,51.872738
9927,50.373028
9928,48.847294
9929,47.20679
9930,45.47363
9931,43.688625
9932,60.02593
9933,63.832127
9934,61.217457
9935,58.792313
9936,56.62663
9937,54.67276
9938,52.86319
9939,51.117455
9940,49.380608
9941,47.51605
9942,45.526943
9943,43.45866
9944,41.438396
9945,39.525433
9946,37.759056
9947,36.150475
9948,34.808884
9949,33.711857
9950,32.685596
9951,31.744057
9952,30.842585
9953,30.06499
9954,29.493734
9955,28.956736
9956,28.505556
9957,28.209293
9958,27.95502
9959,27.73239
9960,27.564308
9961,54.250748
9962,66.49832
9963,63.953094
9964,61.438263
9965,59.112144
9966,57.065998
9967,55.276566
9968,53.649643
9969,52.111465
9970,50.60889
9971,49.091045
9972,47.4593
9973,45.735703
9974,43.947014
9975,60.317684
9976,64.12383
9977,61.50573
9978,59.072613
